trace,C1,B,S1,C2,S2,prefetch,r,L1_AAT,L1_HR,L1_MR,L2_AAT,L2_RHR,L2_RMR,PF_issued,PF_hits,PF_misses,L1_misses,L2_rhits,L2_rmisses,WB_L1
linpack,15,6,1,17,3,hybrid,64,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,3,hybrid,128,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,3,hybrid,256,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,3,hybrid,512,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,4,hybrid,4,6.510,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,4,hybrid,16,6.510,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,4,hybrid,32,6.510,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,4,hybrid,64,6.510,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,4,hybrid,128,6.510,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,4,hybrid,256,6.510,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,4,hybrid,512,6.510,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,3,hybrid,4,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,3,hybrid,16,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,3,hybrid,32,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,3,hybrid,64,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,3,hybrid,128,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,3,hybrid,256,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,3,hybrid,512,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,16,4,hybrid,4,6.743,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,2,16,4,hybrid,16,6.743,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,2,16,4,hybrid,32,6.743,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,2,16,4,hybrid,64,6.743,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,2,16,4,hybrid,128,6.743,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,2,16,4,hybrid,256,6.743,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,2,16,4,hybrid,512,6.743,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,2,17,3,hybrid,4,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,3,hybrid,16,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,3,hybrid,32,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,3,hybrid,64,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,3,hybrid,128,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,3,hybrid,256,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,3,hybrid,512,6.643,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,4,hybrid,4,6.710,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,4,hybrid,16,6.710,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,4,hybrid,32,6.710,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,4,hybrid,64,6.710,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,4,hybrid,128,6.710,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,4,hybrid,256,6.710,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,2,17,4,hybrid,512,6.710,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,3,hybrid,4,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,3,hybrid,16,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,3,hybrid,32,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,3,hybrid,64,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,3,hybrid,128,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,3,hybrid,256,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,3,hybrid,512,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,16,4,hybrid,4,6.943,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,3,16,4,hybrid,16,6.943,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,3,16,4,hybrid,32,6.943,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,3,16,4,hybrid,64,6.943,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,3,16,4,hybrid,128,6.943,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,3,16,4,hybrid,256,6.943,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,3,16,4,hybrid,512,6.943,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,3,17,3,hybrid,4,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,3,hybrid,16,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,3,hybrid,32,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,3,hybrid,64,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,3,hybrid,128,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,3,hybrid,256,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,3,hybrid,512,6.843,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,4,hybrid,4,6.910,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,4,hybrid,16,6.910,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,4,hybrid,32,6.910,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,4,hybrid,64,6.910,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,4,hybrid,128,6.910,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,4,hybrid,256,6.910,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,3,17,4,hybrid,512,6.910,0.916,0.084,51.403,0.497,0.503,20982,20854,127,41921,20854,21067,41409
matmul_naive,14,6,1,16,3,hybrid,4,10.510,0.669,0.331,25.121,0.816,0.184,8696,1314,7326,165404,134967,30437,861
matmul_naive,14,6,1,16,3,hybrid,16,6.677,0.669,0.331,13.533,0.961,0.039,3792,3041,695,165404,158927,6477,861
matmul_naive,14,6,1,16,3,hybrid,32,6.683,0.669,0.331,13.551,0.961,0.039,3781,3042,683,165404,158889,6515,861
matmul_naive,14,6,1,16,3,hybrid,64,6.671,0.669,0.331,13.516,0.961,0.039,3739,3002,681,165404,158961,6443,861
matmul_naive,14,6,1,16,3,hybrid,128,6.644,0.669,0.331,13.434,0.962,0.038,3606,2861,689,165404,159131,6273,861
matmul_naive,14,6,1,16,3,hybrid,256,6.646,0.669,0.331,13.440,0.962,0.038,3626,2860,708,165404,159119,6285,861
matmul_naive,14,6,1,16,3,hybrid,512,6.746,0.669,0.331,13.742,0.958,0.042,3540,2763,719,165404,158494,6910,861
matmul_naive,14,6,1,16,4,hybrid,4,9.312,0.669,0.331,21.498,0.871,0.129,5256,1071,4156,165404,144113,21291,861
matmul_naive,14,6,1,16,4,hybrid,16,6.922,0.669,0.331,14.275,0.962,0.038,3634,2914,691,165404,159046,6358,861
matmul_naive,14,6,1,16,4,hybrid,32,6.930,0.669,0.331,14.297,0.961,0.039,3667,2924,714,165404,159000,6404,861
matmul_naive,14,6,1,16,4,hybrid,64,6.928,0.669,0.331,14.293,0.961,0.039,3623,2862,732,165404,159009,6395,861
matmul_naive,14,6,1,16,4,hybrid,128,6.915,0.669,0.331,14.254,0.962,0.038,3576,2824,723,165404,159089,6315,861
matmul_naive,14,6,1,16,4,hybrid,256,6.970,0.669,0.331,14.419,0.960,0.040,3530,2788,712,165404,158749,6655,861
matmul_naive,14,6,1,16,4,hybrid,512,7.008,0.669,0.331,14.534,0.958,0.042,3503,2760,713,165404,158511,6893,861
matmul_naive,14,6,1,17,3,hybrid,4,5.878,0.669,0.331,11.119,0.991,0.009,1364,1042,221,165404,163917,1487,861
matmul_naive,14,6,1,17,3,hybrid,16,5.878,0.669,0.331,11.119,0.991,0.009,1364,1042,221,165404,163917,1487,861
matmul_naive,14,6,1,17,3,hybrid,32,5.878,0.669,0.331,11.118,0.991,0.009,1359,1043,216,165404,163920,1484,861
matmul_naive,14,6,1,17,3,hybrid,64,5.878,0.669,0.331,11.117,0.991,0.009,1356,1043,213,165404,163921,1483,861
matmul_naive,14,6,1,17,3,hybrid,128,5.874,0.669,0.331,11.107,0.991,0.009,1346,1046,202,165404,163943,1461,861
matmul_naive,14,6,1,17,3,hybrid,256,5.874,0.669,0.331,11.106,0.991,0.009,1340,1048,196,165404,163945,1459,861
matmul_naive,14,6,1,17,3,hybrid,512,5.874,0.669,0.331,11.106,0.991,0.009,1337,1048,195,165404,163945,1459,861
matmul_naive,14,6,1,17,4,hybrid,4,6.146,0.669,0.331,11.930,0.991,0.009,1376,1040,280,165404,163895,1509,861
matmul_naive,14,6,1,17,4,hybrid,16,6.146,0.669,0.331,11.930,0.991,0.009,1376,1040,280,165404,163895,1509,861
matmul_naive,14,6,1,17,4,hybrid,32,6.146,0.669,0.331,11.929,0.991,0.009,1370,1041,273,165404,163897,1507,861
matmul_naive,14,6,1,17,4,hybrid,64,6.146,0.669,0.331,11.928,0.991,0.009,1368,1041,271,165404,163898,1506,861
matmul_naive,14,6,1,17,4,hybrid,128,6.142,0.669,0.331,11.918,0.991,0.009,1354,1045,253,165404,163920,1484,861
matmul_naive,14,6,1,17,4,hybrid,256,6.142,0.669,0.331,11.916,0.991,0.009,1349,1049,242,165404,163924,1480,861
matmul_naive,14,6,1,17,4,hybrid,512,6.142,0.669,0.331,11.916,0.991,0.009,1347,1049,240,165404,163924,1480,861
matmul_naive,14,6,2,16,3,hybrid,4,10.711,0.669,0.331,25.133,0.816,0.184,9070,1312,7700,165340,134890,30450,848
matmul_naive,14,6,2,16,3,hybrid,16,6.864,0.669,0.331,13.501,0.961,0.039,3726,3004,664,165340,158932,6408,848
matmul_naive,14,6,2,16,3,hybrid,32,6.870,0.669,0.331,13.519,0.961,0.039,3717,3019,640,165340,158894,6446,848
matmul_naive,14,6,2,16,3,hybrid,64,6.854,0.669,0.331,13.469,0.962,0.038,3693,2957,678,165340,158997,6343,848
matmul_naive,14,6,2,16,3,hybrid,128,6.840,0.669,0.331,13.426,0.962,0.038,3626,2853,715,165340,159087,6253,848
matmul_naive,14,6,2,16,3,hybrid,256,6.842,0.669,0.331,13.432,0.962,0.038,3613,2835,718,165340,159073,6267,848
matmul_naive,14,6,2,16,3,hybrid,512,6.919,0.669,0.331,13.666,0.959,0.041,3469,2702,707,165340,158591,6749,848
matmul_naive,14,6,2,16,4,hybrid,4,9.457,0.669,0.331,21.340,0.873,0.127,5238,1074,4134,165340,144383,20957,848
matmul_naive,14,6,2,16,4,hybrid,16,7.126,0.669,0.331,14.292,0.961,0.039,3605,2916,659,165340,158949,6391,848
matmul_naive,14,6,2,16,4,hybrid,32,7.130,0.669,0.331,14.304,0.961,0.039,3622,2926,666,165340,158924,6416,848
matmul_naive,14,6,2,16,4,hybrid,64,7.129,0.669,0.331,14.301,0.961,0.039,3620,2882,708,165340,158931,6409,848
matmul_naive,14,6,2,16,4,hybrid,128,7.123,0.669,0.331,14.284,0.961,0.039,3584,2895,659,165340,158967,6373,848
matmul_naive,14,6,2,16,4,hybrid,256,7.195,0.669,0.331,14.500,0.959,0.041,3513,2742,741,165340,158520,6820,848
matmul_naive,14,6,2,16,4,hybrid,512,7.217,0.669,0.331,14.568,0.958,0.042,3487,2744,713,165340,158380,6960,848
matmul_naive,14,6,2,17,3,hybrid,4,6.072,0.669,0.331,11.105,0.991,0.009,1350,1041,211,165340,163883,1457,848
matmul_naive,14,6,2,17,3,hybrid,16,6.072,0.669,0.331,11.105,0.991,0.009,1350,1041,211,165340,163883,1457,848
matmul_naive,14,6,2,17,3,hybrid,32,6.072,0.669,0.331,11.105,0.991,0.009,1347,1041,208,165340,163883,1457,848
matmul_naive,14,6,2,17,3,hybrid,64,6.072,0.669,0.331,11.105,0.991,0.009,1345,1041,206,165340,163883,1457,848
matmul_naive,14,6,2,17,3,hybrid,128,6.071,0.669,0.331,11.102,0.991,0.009,1340,1043,200,165340,163890,1450,848
matmul_naive,14,6,2,17,3,hybrid,256,6.071,0.669,0.331,11.100,0.991,0.009,1336,1046,196,165340,163893,1447,848
matmul_naive,14,6,2,17,3,hybrid,512,6.071,0.669,0.331,11.100,0.991,0.009,1333,1046,195,165340,163893,1447,848
matmul_naive,14,6,2,17,4,hybrid,4,6.339,0.669,0.331,11.911,0.991,0.009,1359,1039,262,165340,163871,1469,848
matmul_naive,14,6,2,17,4,hybrid,16,6.339,0.669,0.331,11.911,0.991,0.009,1359,1039,262,165340,163871,1469,848
matmul_naive,14,6,2,17,4,hybrid,32,6.339,0.669,0.331,11.911,0.991,0.009,1356,1039,259,165340,163871,1469,848
matmul_naive,14,6,2,17,4,hybrid,64,6.339,0.669,0.331,11.911,0.991,0.009,1355,1039,258,165340,163871,1469,848
matmul_naive,14,6,2,17,4,hybrid,128,6.338,0.669,0.331,11.908,0.991,0.009,1348,1041,249,165340,163877,1463,848
matmul_naive,14,6,2,17,4,hybrid,256,6.337,0.669,0.331,11.906,0.991,0.009,1344,1044,240,165340,163880,1460,848
matmul_naive,14,6,2,17,4,hybrid,512,6.337,0.669,0.331,11.906,0.991,0.009,1340,1044,236,165340,163880,1460,848
matmul_naive,14,6,3,16,3,hybrid,4,10.870,0.669,0.331,25.018,0.817,0.183,9069,1313,7699,165285,135083,30202,836
matmul_naive,14,6,3,16,3,hybrid,16,7.055,0.669,0.331,13.477,0.962,0.038,3677,2984,636,165285,158927,6358,836
matmul_naive,14,6,3,16,3,hybrid,32,7.059,0.669,0.331,13.489,0.961,0.039,3655,2975,623,165285,158903,6382,836
matmul_naive,14,6,3,16,3,hybrid,64,7.059,0.669,0.331,13.489,0.961,0.039,3654,2937,660,165285,158902,6383,836
matmul_naive,14,6,3,16,3,hybrid,128,7.035,0.669,0.331,13.416,0.962,0.038,3579,2819,703,165285,159053,6232,836
matmul_naive,14,6,3,16,3,hybrid,256,7.036,0.669,0.331,13.418,0.962,0.038,3584,2821,706,165285,159050,6235,836
matmul_naive,14,6,3,16,3,hybrid,512,7.123,0.669,0.331,13.682,0.959,0.041,3474,2683,734,165285,158504,6781,836
matmul_naive,14,6,3,16,4,hybrid,4,9.607,0.669,0.331,21.196,0.875,0.125,4143,1074,3040,165285,144632,20653,836
matmul_naive,14,6,3,16,4,hybrid,16,7.303,0.669,0.331,14.227,0.962,0.038,3504,2880,595,165285,159030,6255,836
matmul_naive,14,6,3,16,4,hybrid,32,7.307,0.669,0.331,14.238,0.962,0.038,3521,2888,604,165285,159008,6277,836
matmul_naive,14,6,3,16,4,hybrid,64,7.312,0.669,0.331,14.254,0.962,0.038,3590,2879,682,165285,158976,6309,836
matmul_naive,14,6,3,16,4,hybrid,128,7.312,0.669,0.331,14.253,0.962,0.038,3591,2877,685,165285,158977,6308,836
matmul_naive,14,6,3,16,4,hybrid,256,7.371,0.669,0.331,14.433,0.960,0.040,3544,2823,693,165285,158605,6680,836
matmul_naive,14,6,3,16,4,hybrid,512,7.426,0.669,0.331,14.599,0.958,0.042,3508,2773,707,165285,158262,7023,836
matmul_naive,14,6,3,17,3,hybrid,4,6.266,0.669,0.331,11.090,0.991,0.009,1333,1042,195,165285,163859,1426,836
matmul_naive,14,6,3,17,3,hybrid,16,6.266,0.669,0.331,11.090,0.991,0.009,1333,1042,195,165285,163859,1426,836
matmul_naive,14,6,3,17,3,hybrid,32,6.266,0.669,0.331,11.090,0.991,0.009,1333,1042,195,165285,163859,1426,836
matmul_naive,14,6,3,17,3,hybrid,64,6.266,0.669,0.331,11.090,0.991,0.009,1333,1042,195,165285,163859,1426,836
matmul_naive,14,6,3,17,3,hybrid,128,6.266,0.669,0.331,11.091,0.991,0.009,1330,1041,193,165285,163858,1427,836
matmul_naive,14,6,3,17,3,hybrid,256,6.266,0.669,0.331,11.090,0.991,0.009,1325,1043,187,165285,163860,1425,836
matmul_naive,14,6,3,17,3,hybrid,512,6.266,0.669,0.331,11.090,0.991,0.009,1325,1043,188,165285,163860,1425,836
matmul_naive,14,6,3,17,4,hybrid,4,6.532,0.669,0.331,11.894,0.991,0.009,1338,1039,242,165285,163851,1434,836
matmul_naive,14,6,3,17,4,hybrid,16,6.532,0.669,0.331,11.894,0.991,0.009,1338,1039,242,165285,163851,1434,836
matmul_naive,14,6,3,17,4,hybrid,32,6.532,0.669,0.331,11.894,0.991,0.009,1338,1039,242,165285,163851,1434,836
matmul_naive,14,6,3,17,4,hybrid,64,6.532,0.669,0.331,11.894,0.991,0.009,1338,1039,242,165285,163851,1434,836
matmul_naive,14,6,3,17,4,hybrid,128,6.532,0.669,0.331,11.895,0.991,0.009,1335,1038,240,165285,163850,1435,836
matmul_naive,14,6,3,17,4,hybrid,256,6.532,0.669,0.331,11.894,0.991,0.009,1330,1040,233,165285,163852,1433,836
matmul_naive,14,6,3,17,4,hybrid,512,6.532,0.669,0.331,11.894,0.991,0.009,1330,1040,233,165285,163852,1433,836
matmul_naive,15,6,1,16,3,hybrid,4,10.427,0.670,0.330,24.896,0.819,0.181,9127,1311,7758,165217,135279,29938,817
matmul_naive,15,6,1,16,3,hybrid,16,6.647,0.670,0.330,13.459,0.962,0.038,3601,2932,611,165217,158900,6317,817
matmul_naive,15,6,1,16,3,hybrid,32,6.653,0.670,0.330,13.475,0.962,0.038,3586,2937,591,165217,158866,6351,817
matmul_naive,15,6,1,16,3,hybrid,64,6.639,0.670,0.330,13.435,0.962,0.038,3556,2853,645,165217,158950,6267,817
matmul_naive,15,6,1,16,3,hybrid,128,6.631,0.670,0.330,13.410,0.962,0.038,3522,2775,689,165217,159000,6217,817
matmul_naive,15,6,1,16,3,hybrid,256,6.635,0.670,0.330,13.421,0.962,0.038,3541,2812,671,165217,158978,6239,817
matmul_naive,15,6,1,16,3,hybrid,512,6.762,0.670,0.330,13.807,0.957,0.043,3509,2683,768,165217,158181,7036,817
matmul_naive,15,6,1,16,4,hybrid,4,9.102,0.670,0.330,20.888,0.879,0.121,3503,1071,2402,165217,145210,20007,817
matmul_naive,15,6,1,16,4,hybrid,16,6.922,0.670,0.330,14.291,0.961,0.039,3571,2934,607,165217,158833,6384,817
matmul_naive,15,6,1,16,4,hybrid,32,6.922,0.670,0.330,14.291,0.961,0.039,3568,2935,603,165217,158834,6383,817
matmul_naive,15,6,1,16,4,hybrid,64,6.923,0.670,0.330,14.294,0.961,0.039,3570,2863,677,165217,158827,6390,817
matmul_naive,15,6,1,16,4,hybrid,128,6.922,0.670,0.330,14.289,0.961,0.039,3500,2797,673,165217,158837,6380,817
matmul_naive,15,6,1,16,4,hybrid,256,6.984,0.670,0.330,14.478,0.959,0.041,3494,2773,692,165217,158448,6769,817
matmul_naive,15,6,1,16,4,hybrid,512,7.010,0.670,0.330,14.556,0.958,0.042,3398,2657,712,165217,158286,6931,817
matmul_naive,15,6,1,17,3,hybrid,4,5.869,0.670,0.330,11.105,0.991,0.009,1341,1041,204,165217,163762,1455,817
matmul_naive,15,6,1,17,3,hybrid,16,5.869,0.670,0.330,11.105,0.991,0.009,1341,1041,204,165217,163762,1455,817
matmul_naive,15,6,1,17,3,hybrid,32,5.869,0.670,0.330,11.104,0.991,0.009,1338,1042,200,165217,163763,1454,817
matmul_naive,15,6,1,17,3,hybrid,64,5.869,0.670,0.330,11.104,0.991,0.009,1337,1042,199,165217,163763,1454,817
matmul_naive,15,6,1,17,3,hybrid,128,5.867,0.670,0.330,11.097,0.991,0.009,1335,1043,196,165217,163777,1440,817
matmul_naive,15,6,1,17,3,hybrid,256,5.867,0.670,0.330,11.096,0.991,0.009,1326,1045,187,165217,163779,1438,817
matmul_naive,15,6,1,17,3,hybrid,512,5.867,0.670,0.330,11.096,0.991,0.009,1325,1045,186,165217,163779,1438,817
matmul_naive,15,6,1,17,4,hybrid,4,6.134,0.670,0.330,11.906,0.991,0.009,1345,1038,249,165217,163759,1458,817
matmul_naive,15,6,1,17,4,hybrid,16,6.134,0.670,0.330,11.906,0.991,0.009,1345,1038,249,165217,163759,1458,817
matmul_naive,15,6,1,17,4,hybrid,32,6.134,0.670,0.330,11.905,0.991,0.009,1342,1039,245,165217,163760,1457,817
matmul_naive,15,6,1,17,4,hybrid,64,6.134,0.670,0.330,11.905,0.991,0.009,1341,1039,244,165217,163760,1457,817
matmul_naive,15,6,1,17,4,hybrid,128,6.132,0.670,0.330,11.899,0.991,0.009,1339,1040,241,165217,163774,1443,817
matmul_naive,15,6,1,17,4,hybrid,256,6.131,0.670,0.330,11.898,0.991,0.009,1329,1042,229,165217,163776,1441,817
matmul_naive,15,6,1,17,4,hybrid,512,6.131,0.670,0.330,11.898,0.991,0.009,1328,1042,228,165217,163776,1441,817
matmul_naive,15,6,2,16,3,hybrid,4,10.503,0.670,0.330,24.533,0.823,0.177,10301,1330,8913,165142,135967,29175,805
matmul_naive,15,6,2,16,3,hybrid,16,6.851,0.670,0.330,13.475,0.962,0.038,3564,2907,599,165142,158794,6348,805
matmul_naive,15,6,2,16,3,hybrid,32,6.849,0.670,0.330,13.471,0.962,0.038,3538,2899,581,165142,158802,6340,805
matmul_naive,15,6,2,16,3,hybrid,64,6.834,0.670,0.330,13.423,0.962,0.038,3498,2823,617,165142,158901,6241,805
matmul_naive,15,6,2,16,3,hybrid,128,6.815,0.670,0.330,13.367,0.963,0.037,3431,2736,637,165142,159018,6124,805
matmul_naive,15,6,2,16,3,hybrid,256,6.832,0.670,0.330,13.418,0.962,0.038,3481,2766,657,165142,158913,6229,805
matmul_naive,15,6,2,16,3,hybrid,512,6.949,0.670,0.330,13.772,0.958,0.042,3450,2659,733,165142,158181,6961,805
matmul_naive,15,6,2,16,4,hybrid,4,9.172,0.670,0.330,20.504,0.884,0.116,3455,1063,2362,165142,145935,19207,805
matmul_naive,15,6,2,16,4,hybrid,16,7.108,0.670,0.330,14.256,0.962,0.038,3514,2918,566,165142,158834,6308,805
matmul_naive,15,6,2,16,4,hybrid,32,7.108,0.670,0.330,14.256,0.962,0.038,3514,2918,566,165142,158834,6308,805
matmul_naive,15,6,2,16,4,hybrid,64,7.091,0.670,0.330,14.202,0.962,0.038,3511,2856,625,165142,158945,6197,805
matmul_naive,15,6,2,16,4,hybrid,128,7.111,0.670,0.330,14.265,0.962,0.038,3496,2776,690,165142,158816,6326,805
matmul_naive,15,6,2,16,4,hybrid,256,7.159,0.670,0.330,14.410,0.960,0.040,3443,2739,675,165142,158516,6626,805
matmul_naive,15,6,2,16,4,hybrid,512,7.180,0.670,0.330,14.473,0.959,0.041,3382,2630,723,165142,158386,6756,805
matmul_naive,15,6,2,17,3,hybrid,4,6.062,0.670,0.330,11.087,0.991,0.009,1327,1041,188,165142,163723,1419,805
matmul_naive,15,6,2,17,3,hybrid,16,6.062,0.670,0.330,11.087,0.991,0.009,1327,1041,188,165142,163723,1419,805
matmul_naive,15,6,2,17,3,hybrid,32,6.062,0.670,0.330,11.087,0.991,0.009,1327,1041,188,165142,163723,1419,805
matmul_naive,15,6,2,17,3,hybrid,64,6.062,0.670,0.330,11.087,0.991,0.009,1327,1041,188,165142,163723,1419,805
matmul_naive,15,6,2,17,3,hybrid,128,6.062,0.670,0.330,11.087,0.991,0.009,1326,1041,187,165142,163723,1419,805
matmul_naive,15,6,2,17,3,hybrid,256,6.062,0.670,0.330,11.087,0.991,0.009,1321,1041,183,165142,163723,1419,805
matmul_naive,15,6,2,17,3,hybrid,512,6.062,0.670,0.330,11.087,0.991,0.009,1320,1041,183,165142,163723,1419,805
matmul_naive,15,6,2,17,4,hybrid,4,6.327,0.670,0.330,11.889,0.991,0.009,1330,1038,234,165142,163720,1422,805
matmul_naive,15,6,2,17,4,hybrid,16,6.327,0.670,0.330,11.889,0.991,0.009,1330,1038,234,165142,163720,1422,805
matmul_naive,15,6,2,17,4,hybrid,32,6.327,0.670,0.330,11.889,0.991,0.009,1330,1038,234,165142,163720,1422,805
matmul_naive,15,6,2,17,4,hybrid,64,6.327,0.670,0.330,11.889,0.991,0.009,1330,1038,234,165142,163720,1422,805
matmul_naive,15,6,2,17,4,hybrid,128,6.327,0.670,0.330,11.889,0.991,0.009,1329,1038,233,165142,163720,1422,805
matmul_naive,15,6,2,17,4,hybrid,256,6.327,0.670,0.330,11.889,0.991,0.009,1324,1038,228,165142,163720,1422,805
matmul_naive,15,6,2,17,4,hybrid,512,6.327,0.670,0.330,11.889,0.991,0.009,1323,1038,227,165142,163720,1422,805
matmul_naive,15,6,3,16,3,hybrid,4,10.699,0.670,0.330,24.525,0.823,0.177,10359,1321,8980,165113,135961,29152,791
matmul_naive,15,6,3,16,3,hybrid,16,7.041,0.670,0.330,13.447,0.962,0.038,3549,2901,590,165113,158824,6289,791
